,Tanggal,Keterangan,Harga
607,10/04/2021,BUYBACK,Rp 817.000
608,10/04/2021,GOLD,Rp 927.000
609,09/04/2021,BUYBACK,Rp 821.000
610,09/04/2021,GOLD,Rp 931.000
611,08/04/2021,BUYBACK,Rp 810.000
612,08/04/2021,GOLD,Rp 922.000
613,07/04/2021,BUYBACK,Rp 812.000
614,07/04/2021,GOLD,Rp 924.000
615,06/04/2021,BUYBACK,Rp 808.000
616,06/04/2021,GOLD,Rp 920.000
617,05/04/2021,BUYBACK,Rp 809.000
618,05/04/2021,GOLD,Rp 921.000
619,04/04/2021,BUYBACK,Rp 810.000
620,04/04/2021,GOLD,Rp 922.000
621,03/04/2021,BUYBACK,Rp 810.000
622,03/04/2021,GOLD,Rp 922.000
623,02/04/2021,BUYBACK,Rp 810.000
624,02/04/2021,GOLD,Rp 922.000
625,01/04/2021,BUYBACK,Rp 799.000
626,01/04/2021,GOLD,Rp 913.000
627,31/03/2021,BUYBACK,Rp 784.000
628,31/03/2021,GOLD,Rp 903.000
629,30/03/2021,BUYBACK,Rp 794.000
630,30/03/2021,GOLD,Rp 911.000
631,29/03/2021,BUYBACK,Rp 804.000
632,29/03/2021,GOLD,Rp 921.000
633,28/03/2021,BUYBACK,Rp 804.000
634,28/03/2021,GOLD,Rp 922.000
635,27/03/2021,BUYBACK,Rp 804.000
636,27/03/2021,GOLD,Rp 922.000
637,26/03/2021,BUYBACK,Rp 803.000
638,26/03/2021,GOLD,Rp 921.000
639,25/03/2021,BUYBACK,Rp 805.000
640,25/03/2021,GOLD,Rp 924.000
641,24/03/2021,BUYBACK,Rp 800.000
642,24/03/2021,GOLD,Rp 921.000
643,23/03/2021,BUYBACK,Rp 808.000
644,23/03/2021,GOLD,Rp 929.000
645,22/03/2021,BUYBACK,Rp 808.000
646,22/03/2021,GOLD,Rp 931.000
647,21/03/2021,BUYBACK,Rp 810.000
648,21/03/2021,GOLD,Rp 934.000
649,20/03/2021,BUYBACK,Rp 810.000
650,20/03/2021,GOLD,Rp 934.000
651,19/03/2021,BUYBACK,Rp 802.000
652,19/03/2021,GOLD,Rp 925.000
653,18/03/2021,BUYBACK,Rp 812.000
654,18/03/2021,GOLD,Rp 935.000
655,17/03/2021,BUYBACK,Rp 801.000
656,17/03/2021,GOLD,Rp 927.000
657,16/03/2021,BUYBACK,Rp 801.000
658,16/03/2021,GOLD,Rp 927.000
659,15/03/2021,BUYBACK,Rp 796.000
660,15/03/2021,GOLD,Rp 924.000
661,14/03/2021,BUYBACK,Rp 797.000
662,14/03/2021,GOLD,Rp 926.000
663,13/03/2021,BUYBACK,Rp 797.000
664,13/03/2021,GOLD,Rp 926.000
665,12/03/2021,BUYBACK,Rp 799.000
666,12/03/2021,GOLD,Rp 929.000
667,11/03/2021,BUYBACK,Rp 800.000
668,11/03/2021,GOLD,Rp 930.000
669,10/03/2021,BUYBACK,Rp 798.000
670,10/03/2021,GOLD,Rp 930.000
671,09/03/2021,BUYBACK,Rp 778.000
672,09/03/2021,GOLD,Rp 915.000
673,08/03/2021,BUYBACK,Rp 787.000
674,08/03/2021,GOLD,Rp 924.000
675,07/03/2021,BUYBACK,Rp 785.000
676,07/03/2021,GOLD,Rp 923.000
677,06/03/2021,BUYBACK,Rp 785.000
678,06/03/2021,GOLD,Rp 923.000
679,05/03/2021,BUYBACK,Rp 777.000
680,05/03/2021,GOLD,Rp 918.000
681,04/03/2021,BUYBACK,Rp 788.000
682,04/03/2021,GOLD,Rp 923.000
683,03/03/2021,BUYBACK,Rp 798.000
684,03/03/2021,GOLD,Rp 928.000
685,02/03/2021,BUYBACK,Rp 792.000
686,02/03/2021,GOLD,Rp 923.000
687,01/03/2021,BUYBACK,Rp 796.000
688,01/03/2021,GOLD,Rp 923.000
689,28/02/2021,BUYBACK,Rp 794.000
690,28/02/2021,GOLD,Rp 917.000
691,27/02/2021,BUYBACK,Rp 794.000
692,27/02/2021,GOLD,Rp 917.000
693,26/02/2021,BUYBACK,Rp 802.000
694,26/02/2021,GOLD,Rp 922.000
695,25/02/2021,BUYBACK,Rp 814.000
696,25/02/2021,GOLD,Rp 934.000
697,24/02/2021,BUYBACK,Rp 818.000
698,24/02/2021,GOLD,Rp 938.000
699,23/02/2021,BUYBACK,Rp 818.000
700,23/02/2021,GOLD,Rp 938.000
701,22/02/2021,BUYBACK,Rp 807.000
702,22/02/2021,GOLD,Rp 930.000
703,21/02/2021,BUYBACK,Rp 807.000
704,21/02/2021,GOLD,Rp 930.000
705,20/02/2021,BUYBACK,Rp 807.000
706,20/02/2021,GOLD,Rp 930.000
707,19/02/2021,BUYBACK,Rp 798.000
708,19/02/2021,GOLD,Rp 923.000
709,18/02/2021,BUYBACK,Rp 800.000
710,18/02/2021,GOLD,Rp 925.000
711,17/02/2021,BUYBACK,Rp 796.000
712,17/02/2021,GOLD,Rp 922.000
713,16/02/2021,BUYBACK,Rp 815.000
714,16/02/2021,GOLD,Rp 935.000
715,15/02/2021,BUYBACK,Rp 820.000
716,15/02/2021,GOLD,Rp 940.000
717,13/02/2021,BUYBACK,Rp 820.000
718,13/02/2021,GOLD,Rp 940.000
719,11/02/2021,BUYBACK,Rp 825.000
720,11/02/2021,GOLD,Rp 945.000
721,10/02/2021,BUYBACK,Rp 825.000
722,10/02/2021,GOLD,Rp 945.000
723,09/02/2021,BUYBACK,Rp 823.000
724,09/02/2021,GOLD,Rp 943.000
725,08/02/2021,BUYBACK,Rp 819.000
726,08/02/2021,GOLD,Rp 940.000
727,06/02/2021,BUYBACK,Rp 820.000
728,06/02/2021,GOLD,Rp 940.000
729,05/02/2021,BUYBACK,Rp 810.000
730,05/02/2021,GOLD,Rp 930.000
731,04/02/2021,BUYBACK,Rp 826.000
732,04/02/2021,GOLD,Rp 943.000
733,03/02/2021,BUYBACK,Rp 830.000
734,03/02/2021,GOLD,Rp 947.000
735,02/02/2021,BUYBACK,Rp 837.000
736,02/02/2021,GOLD,Rp 954.000
737,01/02/2021,BUYBACK,Rp 838.000
738,01/02/2021,GOLD,Rp 955.000
739,30/01/2021,BUYBACK,Rp 836.000
740,30/01/2021,GOLD,Rp 954.000
741,29/01/2021,BUYBACK,Rp 836.000
742,29/01/2021,GOLD,Rp 954.000
743,28/01/2021,BUYBACK,Rp 833.000
744,28/01/2021,GOLD,Rp 952.000
745,27/01/2021,BUYBACK,Rp 837.000
746,27/01/2021,GOLD,Rp 956.000
747,26/01/2021,BUYBACK,Rp 839.000
748,26/01/2021,GOLD,Rp 958.000
749,25/01/2021,BUYBACK,Rp 839.000
750,25/01/2021,GOLD,Rp 958.000
751,23/01/2021,BUYBACK,Rp 838.000
752,23/01/2021,GOLD,Rp 957.000
753,22/01/2021,BUYBACK,Rp 842.000
754,22/01/2021,GOLD,Rp 961.000
755,21/01/2021,BUYBACK,Rp 844.000
756,21/01/2021,GOLD,Rp 963.000
757,20/01/2021,BUYBACK,Rp 833.000
758,20/01/2021,GOLD,Rp 954.000
759,19/01/2021,BUYBACK,Rp 831.000
760,19/01/2021,GOLD,Rp 952.000
761,18/01/2021,BUYBACK,Rp 821.000
762,18/01/2021,GOLD,Rp 944.000
763,17/01/2021,BUYBACK,Rp 828.000
764,17/01/2021,GOLD,Rp 948.000
765,16/01/2021,BUYBACK,Rp 828.000
766,16/01/2021,GOLD,Rp 948.000
767,15/01/2021,BUYBACK,Rp 838.000
768,15/01/2021,GOLD,Rp 956.000
769,14/01/2021,BUYBACK,Rp 837.000
770,14/01/2021,GOLD,Rp 955.000
771,13/01/2021,BUYBACK,Rp 849.000
772,13/01/2021,GOLD,Rp 965.000
773,12/01/2021,BUYBACK,Rp 839.000
774,12/01/2021,GOLD,Rp 957.000
775,11/01/2021,BUYBACK,Rp 833.000
776,11/01/2021,GOLD,Rp 952.000
777,10/01/2021,BUYBACK,Rp 838.000
778,10/01/2021,GOLD,Rp 954.000
779,09/01/2021,BUYBACK,Rp 838.000
780,09/01/2021,GOLD,Rp 954.000
781,08/01/2021,BUYBACK,Rp 858.000
782,08/01/2021,GOLD,Rp 969.000
783,07/01/2021,BUYBACK,Rp 861.000
784,07/01/2021,GOLD,Rp 971.000
785,06/01/2021,BUYBACK,Rp 873.000
786,06/01/2021,GOLD,Rp 981.000
787,05/01/2021,BUYBACK,Rp 866.000
788,05/01/2021,GOLD,Rp 975.000
789,04/01/2021,BUYBACK,Rp 866.000
790,04/01/2021,GOLD,Rp 975.000
791,02/01/2021,BUYBACK,Rp 860.000
792,02/01/2021,GOLD,Rp 969.000
793,30/12/2020,BUYBACK,Rp 855.000
794,30/12/2020,GOLD,Rp 965.000
795,29/12/2020,BUYBACK,Rp 856.000
796,29/12/2020,GOLD,Rp 967.000
797,28/12/2020,BUYBACK,Rp 866.000
798,28/12/2020,GOLD,Rp 977.000
799,27/12/2020,BUYBACK,Rp 861.000
800,27/12/2020,GOLD,Rp 973.000
801,26/12/2020,BUYBACK,Rp 861.000
802,26/12/2020,GOLD,Rp 973.000
803,25/12/2020,BUYBACK,Rp 861.000
804,25/12/2020,GOLD,Rp 973.000
805,24/12/2020,BUYBACK,Rp 859.000
806,24/12/2020,GOLD,Rp 971.000
807,23/12/2020,BUYBACK,Rp 852.000
808,23/12/2020,GOLD,Rp 966.000
809,22/12/2020,BUYBACK,Rp 856.000
810,22/12/2020,GOLD,Rp 970.000
811,21/12/2020,BUYBACK,Rp 862.000
812,21/12/2020,GOLD,Rp 976.000
813,20/12/2020,BUYBACK,Rp 854.000
814,20/12/2020,GOLD,Rp 970.000
815,19/12/2020,BUYBACK,Rp 854.000
816,19/12/2020,GOLD,Rp 970.000
817,18/12/2020,BUYBACK,Rp 855.000
818,18/12/2020,GOLD,Rp 972.000
819,17/12/2020,BUYBACK,Rp 846.000
820,17/12/2020,GOLD,Rp 965.000
821,16/12/2020,BUYBACK,Rp 843.000
822,16/12/2020,GOLD,Rp 962.000
823,15/12/2020,BUYBACK,Rp 831.000
824,15/12/2020,GOLD,Rp 951.000
825,14/12/2020,BUYBACK,Rp 832.000
826,14/12/2020,GOLD,Rp 952.000
827,13/12/2020,BUYBACK,Rp 834.000
828,13/12/2020,GOLD,Rp 954.000
829,12/12/2020,BUYBACK,Rp 834.000
830,12/12/2020,GOLD,Rp 954.000
831,11/12/2020,BUYBACK,Rp 834.000
832,11/12/2020,GOLD,Rp 954.000
833,10/12/2020,BUYBACK,Rp 836.000
834,10/12/2020,GOLD,Rp 956.000
835,08/12/2020,BUYBACK,Rp 846.000
836,08/12/2020,GOLD,Rp 966.000
837,07/12/2020,BUYBACK,Rp 837.000
838,07/12/2020,GOLD,Rp 959.000
839,06/12/2020,BUYBACK,Rp 837.000
840,06/12/2020,GOLD,Rp 960.000
841,05/12/2020,BUYBACK,Rp 837.000
842,05/12/2020,GOLD,Rp 960.000
843,04/12/2020,BUYBACK,Rp 838.000
844,04/12/2020,GOLD,Rp 961.000
845,03/12/2020,BUYBACK,Rp 832.000
846,03/12/2020,GOLD,Rp 957.000
847,02/12/2020,BUYBACK,Rp 825.000
848,02/12/2020,GOLD,Rp 952.000
849,01/12/2020,BUYBACK,Rp 811.000
850,01/12/2020,GOLD,Rp 938.000
851,30/11/2020,BUYBACK,Rp 816.000
852,30/11/2020,GOLD,Rp 942.000
853,29/11/2020,BUYBACK,Rp 816.000
854,29/11/2020,GOLD,Rp 942.000
855,28/11/2020,BUYBACK,Rp 816.000
856,28/11/2020,GOLD,Rp 942.000
857,27/11/2020,BUYBACK,Rp 826.000
858,27/11/2020,GOLD,Rp 951.000
859,26/11/2020,BUYBACK,Rp 829.000
860,26/11/2020,GOLD,Rp 953.000
861,25/11/2020,BUYBACK,Rp 829.000
862,25/11/2020,GOLD,Rp 953.000
863,24/11/2020,BUYBACK,Rp 839.000
864,24/11/2020,GOLD,Rp 961.000
865,23/11/2020,BUYBACK,Rp 856.000
866,23/11/2020,GOLD,Rp 977.000
867,22/11/2020,BUYBACK,Rp 855.000
868,22/11/2020,GOLD,Rp 977.000
869,21/11/2020,BUYBACK,Rp 855.000
870,21/11/2020,GOLD,Rp 977.000
871,20/11/2020,BUYBACK,Rp 850.000
872,20/11/2020,GOLD,Rp 973.000
873,19/11/2020,BUYBACK,Rp 850.000
874,19/11/2020,GOLD,Rp 973.000
875,18/11/2020,BUYBACK,Rp 853.000
876,18/11/2020,GOLD,Rp 975.000
877,17/11/2020,BUYBACK,Rp 859.000
878,17/11/2020,GOLD,Rp 980.000
879,16/11/2020,BUYBACK,Rp 864.000
880,16/11/2020,GOLD,Rp 985.000
881,15/11/2020,BUYBACK,Rp 864.000
882,15/11/2020,GOLD,Rp 985.000
883,14/11/2020,BUYBACK,Rp 864.000
884,14/11/2020,GOLD,Rp 985.000
885,13/11/2020,BUYBACK,Rp 858.000
886,13/11/2020,GOLD,Rp 978.000
887,12/11/2020,BUYBACK,Rp 850.000
888,12/11/2020,GOLD,Rp 968.000
889,11/11/2020,BUYBACK,Rp 854.000
890,11/11/2020,GOLD,Rp 970.000
891,10/11/2020,BUYBACK,Rp 857.000
892,10/11/2020,GOLD,Rp 972.000
893,09/11/2020,BUYBACK,Rp 899.000
894,09/11/2020,GOLD,Rp 1.006.000
895,08/11/2020,BUYBACK,Rp 897.000
896,08/11/2020,GOLD,Rp 1.004.000
897,07/11/2020,BUYBACK,Rp 897.000
898,07/11/2020,GOLD,Rp 1.004.000
899,06/11/2020,BUYBACK,Rp 902.000
900,06/11/2020,GOLD,Rp 1.009.000
901,05/11/2020,BUYBACK,Rp 892.000
902,05/11/2020,GOLD,Rp 1.000.000
903,04/11/2020,BUYBACK,Rp 896.000
904,04/11/2020,GOLD,Rp 1.004.000
905,03/11/2020,BUYBACK,Rp 896.000
906,03/11/2020,GOLD,Rp 1.004.000
907,02/11/2020,BUYBACK,Rp 885.000
908,02/11/2020,GOLD,Rp 994.000
909,01/11/2020,BUYBACK,Rp 888.000
910,01/11/2020,GOLD,Rp 996.000
911,31/10/2020,BUYBACK,Rp 888.000
912,31/10/2020,GOLD,Rp 996.000
913,30/10/2020,BUYBACK,Rp 884.000
914,30/10/2020,GOLD,Rp 992.000
915,29/10/2020,BUYBACK,Rp 887.000
916,29/10/2020,GOLD,Rp 995.000
917,28/10/2020,BUYBACK,Rp 899.000
918,28/10/2020,GOLD,Rp 1.007.000
919,27/10/2020,BUYBACK,Rp 899.000
920,27/10/2020,GOLD,Rp 1.007.000
921,26/10/2020,BUYBACK,Rp 899.000
922,26/10/2020,GOLD,Rp 1.007.000
923,25/10/2020,BUYBACK,Rp 900.000
924,25/10/2020,GOLD,Rp 1.008.000
925,24/10/2020,BUYBACK,Rp 900.000
926,24/10/2020,GOLD,Rp 1.008.000
927,23/10/2020,BUYBACK,Rp 899.000
928,23/10/2020,GOLD,Rp 1.007.000
929,22/10/2020,BUYBACK,Rp 905.000
930,22/10/2020,GOLD,Rp 1.011.000
931,21/10/2020,BUYBACK,Rp 906.000
932,21/10/2020,GOLD,Rp 1.012.000
933,20/10/2020,BUYBACK,Rp 901.000
934,20/10/2020,GOLD,Rp 1.008.000
935,19/10/2020,BUYBACK,Rp 901.000
936,19/10/2020,GOLD,Rp 1.008.000
937,17/10/2020,BUYBACK,Rp 902.000
938,17/10/2020,GOLD,Rp 1.008.000
939,16/10/2020,BUYBACK,Rp 904.000
940,16/10/2020,GOLD,Rp 1.011.000
941,15/10/2020,BUYBACK,Rp 902.000
942,15/10/2020,GOLD,Rp 1.009.000
943,14/10/2020,BUYBACK,Rp 900.000
944,14/10/2020,GOLD,Rp 1.007.000
945,13/10/2020,BUYBACK,Rp 909.000
946,13/10/2020,GOLD,Rp 1.015.000
947,12/10/2020,BUYBACK,Rp 911.000
948,12/10/2020,GOLD,Rp 1.017.000
949,11/10/2020,BUYBACK,Rp 913.000
950,11/10/2020,GOLD,Rp 1.019.000
951,10/10/2020,BUYBACK,Rp 913.000
952,10/10/2020,GOLD,Rp 1.019.000
953,09/10/2020,BUYBACK,Rp 898.000
954,09/10/2020,GOLD,Rp 1.007.000
955,08/10/2020,BUYBACK,Rp 894.000
956,08/10/2020,GOLD,Rp 1.004.000
957,07/10/2020,BUYBACK,Rp 889.000
958,07/10/2020,GOLD,Rp 999.000
959,06/10/2020,BUYBACK,Rp 912.000
960,06/10/2020,GOLD,Rp 1.017.000
961,05/10/2020,BUYBACK,Rp 909.000
962,05/10/2020,GOLD,Rp 1.015.000
963,04/10/2020,BUYBACK,Rp 908.000
964,04/10/2020,GOLD,Rp 1.014.000
965,03/10/2020,BUYBACK,Rp 908.000
966,03/10/2020,GOLD,Rp 1.014.000
967,02/10/2020,BUYBACK,Rp 908.000
968,02/10/2020,GOLD,Rp 1.015.000
969,01/10/2020,BUYBACK,Rp 904.000
970,01/10/2020,GOLD,Rp 1.013.000
971,30/09/2020,BUYBACK,Rp 907.000
972,30/09/2020,GOLD,Rp 1.016.000
973,29/09/2020,BUYBACK,Rp 904.000
974,29/09/2020,GOLD,Rp 1.014.000
975,28/09/2020,BUYBACK,Rp 894.000
976,28/09/2020,GOLD,Rp 1.006.000
977,26/09/2020,BUYBACK,Rp 894.000
978,26/09/2020,GOLD,Rp 1.006.000
979,25/09/2020,BUYBACK,Rp 897.000
980,25/09/2020,GOLD,Rp 1.009.000
981,24/09/2020,BUYBACK,Rp 890.000
982,24/09/2020,GOLD,Rp 1.002.000
983,23/09/2020,BUYBACK,Rp 904.000
984,23/09/2020,GOLD,Rp 1.007.000
985,22/09/2020,BUYBACK,Rp 907.000
986,22/09/2020,GOLD,Rp 1.009.000
987,21/09/2020,BUYBACK,Rp 926.000
988,21/09/2020,GOLD,Rp 1.024.000
989,19/09/2020,BUYBACK,Rp 925.000
990,19/09/2020,GOLD,Rp 1.023.000
991,18/09/2020,BUYBACK,Rp 932.000
992,18/09/2020,GOLD,Rp 1.030.000
993,17/09/2020,BUYBACK,Rp 932.000
994,17/09/2020,GOLD,Rp 1.030.000
995,16/09/2020,BUYBACK,Rp 932.000
996,16/09/2020,GOLD,Rp 1.030.000
997,15/09/2020,BUYBACK,Rp 940.000
998,15/09/2020,GOLD,Rp 1.037.000
999,14/09/2020,BUYBACK,Rp 933.000
1000,14/09/2020,GOLD,Rp 1.031.000
1001,13/09/2020,BUYBACK,Rp 933.000
1002,13/09/2020,GOLD,Rp 1.031.000
1003,12/09/2020,BUYBACK,Rp 933.000
1004,12/09/2020,GOLD,Rp 1.031.000
1005,11/09/2020,BUYBACK,Rp 929.000
1006,11/09/2020,GOLD,Rp 1.028.000
1007,10/09/2020,BUYBACK,Rp 927.000
1008,10/09/2020,GOLD,Rp 1.027.000
1009,09/09/2020,BUYBACK,Rp 916.000
1010,09/09/2020,GOLD,Rp 1.017.000
1011,08/09/2020,BUYBACK,Rp 914.000
1012,08/09/2020,GOLD,Rp 1.015.000
1013,07/09/2020,BUYBACK,Rp 920.000
1014,07/09/2020,GOLD,Rp 1.020.000
1015,06/09/2020,BUYBACK,Rp 920.000
1016,06/09/2020,GOLD,Rp 1.020.000
1017,05/09/2020,BUYBACK,Rp 920.000
1018,05/09/2020,GOLD,Rp 1.020.000
1019,04/09/2020,BUYBACK,Rp 921.000
1020,04/09/2020,GOLD,Rp 1.021.000
1021,03/09/2020,BUYBACK,Rp 923.000
1022,03/09/2020,GOLD,Rp 1.024.000
1023,02/09/2020,BUYBACK,Rp 923.000
1024,02/09/2020,GOLD,Rp 1.024.000
1025,01/09/2020,BUYBACK,Rp 923.000
1026,01/09/2020,GOLD,Rp 1.026.000
1027,31/08/2020,BUYBACK,Rp 931.000
1028,31/08/2020,GOLD,Rp 1.030.000
1029,30/08/2020,BUYBACK,Rp 927.000
1030,30/08/2020,GOLD,Rp 1.027.000
1031,29/08/2020,BUYBACK,Rp 927.000
1032,29/08/2020,GOLD,Rp 1.027.000
1033,28/08/2020,BUYBACK,Rp 910.000
1034,28/08/2020,GOLD,Rp 1.012.000
1035,27/08/2020,BUYBACK,Rp 917.000
1036,27/08/2020,GOLD,Rp 1.019.000
1037,26/08/2020,BUYBACK,Rp 907.000
1038,26/08/2020,GOLD,Rp 1.011.000
1039,25/08/2020,BUYBACK,Rp 917.000
1040,25/08/2020,GOLD,Rp 1.021.000
1041,24/08/2020,BUYBACK,Rp 919.000
1042,24/08/2020,GOLD,Rp 1.023.000
1043,23/08/2020,BUYBACK,Rp 925.000
1044,23/08/2020,GOLD,Rp 1.027.000
1045,22/08/2020,BUYBACK,Rp 925.000
1046,22/08/2020,GOLD,Rp 1.027.000
1047,21/08/2020,BUYBACK,Rp 930.000
1048,21/08/2020,GOLD,Rp 1.031.000
1049,20/08/2020,BUYBACK,Rp 928.000
1050,20/08/2020,GOLD,Rp 1.030.000
1051,19/08/2020,BUYBACK,Rp 956.000
1052,19/08/2020,GOLD,Rp 1.058.000
1053,18/08/2020,BUYBACK,Rp 946.000
1054,18/08/2020,GOLD,Rp 1.050.000
1055,17/08/2020,BUYBACK,Rp 924.000
1056,17/08/2020,GOLD,Rp 1.030.000
1057,16/08/2020,BUYBACK,Rp 927.000
1058,16/08/2020,GOLD,Rp 1.035.000
1059,15/08/2020,BUYBACK,Rp 927.000
1060,15/08/2020,GOLD,Rp 1.035.000
1061,14/08/2020,BUYBACK,Rp 930.000
1062,14/08/2020,GOLD,Rp 1.040.000
1063,13/08/2020,BUYBACK,Rp 911.000
1064,13/08/2020,GOLD,Rp 1.028.000
1065,12/08/2020,BUYBACK,Rp 906.000
1066,12/08/2020,GOLD,Rp 1.026.000
1067,11/08/2020,BUYBACK,Rp 954.000
1068,11/08/2020,GOLD,Rp 1.056.000
1069,10/08/2020,BUYBACK,Rp 953.000
1070,10/08/2020,GOLD,Rp 1.054.000
1071,08/08/2020,BUYBACK,Rp 954.000
1072,08/08/2020,GOLD,Rp 1.055.000
1073,07/08/2020,BUYBACK,Rp 964.000
1074,07/08/2020,GOLD,Rp 1.065.000
1075,06/08/2020,BUYBACK,Rp 953.000
1076,06/08/2020,GOLD,Rp 1.054.000
1077,05/08/2020,BUYBACK,Rp 947.000
1078,05/08/2020,GOLD,Rp 1.048.000
1079,04/08/2020,BUYBACK,Rp 929.000
1080,04/08/2020,GOLD,Rp 1.029.000
1081,03/08/2020,BUYBACK,Rp 927.000
1082,03/08/2020,GOLD,Rp 1.028.000
1083,01/08/2020,BUYBACK,Rp 926.000
1084,01/08/2020,GOLD,Rp 1.028.000
1085,30/07/2020,BUYBACK,Rp 913.000
1086,30/07/2020,GOLD,Rp 1.016.000
1087,29/07/2020,BUYBACK,Rp 910.000
1088,29/07/2020,GOLD,Rp 1.013.000
1089,28/07/2020,BUYBACK,Rp 919.000
1090,28/07/2020,GOLD,Rp 1.022.000
1091,28/07/2020,BUYBACK,Rp 910.000
1092,28/07/2020,GOLD,Rp 1.013.000
1093,27/07/2020,BUYBACK,Rp 896.000
1094,27/07/2020,GOLD,Rp 997.000
1095,25/07/2020,BUYBACK,Rp 889.000
1096,25/07/2020,GOLD,Rp 989.000
1097,24/07/2020,BUYBACK,Rp 884.000
1098,24/07/2020,GOLD,Rp 984.000
1099,23/07/2020,BUYBACK,Rp 877.000
1100,23/07/2020,GOLD,Rp 977.000
1101,22/07/2020,BUYBACK,Rp 881.000
1102,22/07/2020,GOLD,Rp 982.000
1103,21/07/2020,BUYBACK,Rp 863.000
1104,21/07/2020,GOLD,Rp 963.000
1105,20/07/2020,BUYBACK,Rp 856.000
1106,20/07/2020,GOLD,Rp 956.000
1107,18/07/2020,BUYBACK,Rp 858.000
1108,18/07/2020,GOLD,Rp 956.000
1109,17/07/2020,BUYBACK,Rp 844.000
1110,17/07/2020,GOLD,Rp 944.000
1111,16/07/2020,BUYBACK,Rp 848.000
1112,16/07/2020,GOLD,Rp 949.000
1113,15/07/2020,BUYBACK,Rp 841.000
1114,15/07/2020,GOLD,Rp 942.000
1115,14/07/2020,BUYBACK,Rp 836.000
1116,14/07/2020,GOLD,Rp 938.000
1117,13/07/2020,BUYBACK,Rp 836.000
1118,13/07/2020,GOLD,Rp 938.000
1119,11/07/2020,BUYBACK,Rp 835.000
1120,11/07/2020,GOLD,Rp 937.000
1121,10/07/2020,BUYBACK,Rp 835.000
1122,10/07/2020,GOLD,Rp 937.000
1123,09/07/2020,BUYBACK,Rp 838.000
1124,09/07/2020,GOLD,Rp 940.000
1125,08/07/2020,BUYBACK,Rp 832.000
1126,08/07/2020,GOLD,Rp 934.000
1127,07/07/2020,BUYBACK,Rp 832.000
1128,07/07/2020,GOLD,Rp 934.000
1129,06/07/2020,BUYBACK,Rp 829.000
1130,06/07/2020,GOLD,Rp 931.000
1131,04/07/2020,BUYBACK,Rp 828.000
1132,04/07/2020,GOLD,Rp 930.000
1133,03/07/2020,BUYBACK,Rp 825.000
1134,03/07/2020,GOLD,Rp 928.000
1135,02/07/2020,BUYBACK,Rp 812.000
1136,02/07/2020,GOLD,Rp 915.000
1137,01/07/2020,BUYBACK,Rp 815.000
1138,01/07/2020,GOLD,Rp 919.000
1139,30/06/2020,BUYBACK,Rp 814.000
1140,30/06/2020,GOLD,Rp 918.000
1141,29/06/2020,BUYBACK,Rp 806.000
1142,29/06/2020,GOLD,Rp 911.000
1143,27/06/2020,BUYBACK,Rp 807.000
1144,27/06/2020,GOLD,Rp 912.000
1145,26/06/2020,BUYBACK,Rp 803.000
1146,26/06/2020,GOLD,Rp 910.000
1147,25/06/2020,BUYBACK,Rp 800.000
1148,25/06/2020,GOLD,Rp 907.000
1149,24/06/2020,BUYBACK,Rp 809.000
1150,24/06/2020,GOLD,Rp 916.000
1151,23/06/2020,BUYBACK,Rp 799.000
1152,23/06/2020,GOLD,Rp 908.000
1153,22/06/2020,BUYBACK,Rp 797.000
1154,22/06/2020,GOLD,Rp 907.000
1155,20/06/2020,BUYBACK,Rp 794.000
1156,20/06/2020,GOLD,Rp 905.000
1157,19/06/2020,BUYBACK,Rp 784.000
1158,19/06/2020,GOLD,Rp 895.000
1159,18/06/2020,BUYBACK,Rp 790.000
1160,18/06/2020,GOLD,Rp 900.000
1161,17/06/2020,BUYBACK,Rp 784.000
1162,17/06/2020,GOLD,Rp 895.000
1163,16/06/2020,BUYBACK,Rp 787.000
1164,16/06/2020,GOLD,Rp 898.000
1165,15/06/2020,BUYBACK,Rp 793.000
1166,15/06/2020,GOLD,Rp 902.000
1167,13/06/2020,BUYBACK,Rp 791.000
1168,13/06/2020,GOLD,Rp 900.000
1169,12/06/2020,BUYBACK,Rp 777.000
1170,12/06/2020,GOLD,Rp 886.000
1171,11/06/2020,BUYBACK,Rp 784.000
1172,11/06/2020,GOLD,Rp 893.000
1173,10/06/2020,BUYBACK,Rp 769.000
1174,10/06/2020,GOLD,Rp 881.000
1175,09/06/2020,BUYBACK,Rp 761.000
1176,09/06/2020,GOLD,Rp 875.000
1177,08/06/2020,BUYBACK,Rp 762.000
1178,08/06/2020,GOLD,Rp 876.000
1179,06/06/2020,BUYBACK,Rp 762.000
1180,06/06/2020,GOLD,Rp 876.000
1181,05/06/2020,BUYBACK,Rp 778.000
1182,05/06/2020,GOLD,Rp 888.000
1183,04/06/2020,BUYBACK,Rp 776.000
1184,04/06/2020,GOLD,Rp 887.000
1185,03/06/2020,BUYBACK,Rp 801.000
1186,03/06/2020,GOLD,Rp 904.000
1187,02/06/2020,BUYBACK,Rp 823.000
1188,02/06/2020,GOLD,Rp 920.000
1189,30/05/2020,BUYBACK,Rp 815.000
1190,30/05/2020,GOLD,Rp 914.000
1191,29/05/2020,BUYBACK,Rp 813.000
1192,29/05/2020,GOLD,Rp 913.000
1193,28/05/2020,BUYBACK,Rp 808.000
1194,28/05/2020,GOLD,Rp 908.000
1195,27/05/2020,BUYBACK,Rp 808.000
1196,27/05/2020,GOLD,Rp 909.000
1197,26/05/2020,BUYBACK,Rp 816.000
